package_name	germany_version_name	germany_version_code	vietnam_version_name	vietnam_version_code	nigeria_version_name	nigeria_version_code	pakistan_version_name	pakistan_version_code	india_version_name	india_version_code	usa_version_name	usa_version_code	turkey_version_name	turkey_version_code	egypt_version_name	egypt_version_code	bangladesh_version_name	bangladesh_version_code	saudi_version_name	saudi_version_code
de.buhl.steuerphone	32.00.0.12120	12120	32.00.0.12120	12120	32.00.0.12120	12120	32.00.0.12120	12120	31.10.0.11963	11963	31.10.0.11963	11963	31.10.0.11963	11963	32.00.0.12120	12120	32.00.0.12120	12120	32.00.0.12120	12120
de.cellular.n24hybrid	8.8.2	2019008980	8.6	2019008972	8.8.2	2019008980	8.8.2	2019008980	8.6	2019008972	8.8.2	2019008980	8.8.2	2019008980	8.8.2	2019008980	8.8.2	2019008980	8.8.2	2019008980
de.fastic.app	1.191.0	13497	1.191.0	13497	1.191.0	13497	1.191.0	13497	1.190.0	13466	1.190.0	13466	1.190.0	13466	1.191.0	13497	1.191.0	13497	1.191.0	13497
de.fiduciagad.banking.vr	7.4.0	740009	7.3.0	730014	7.4.0	740009	7.4.0	740009	7.3.0	730014	7.4.0	740009	7.3.0	730014	7.4.0	740009	7.4.0	740009	7.4.0	740009
de.limango.shop	15.5.0	388	15.4.0	387	15.5.0	388	15.5.0	388	15.5.0	388	15.4.0	387	15.4.0	387	15.5.0	388	15.5.0	388	15.5.0	388
de.radiobob.radio	4.11.4.1	409	4.11.3	405	4.11.3	405	4.11.4.1	409	4.11.3	405	4.11.3	405	4.11.4.1	409	4.11.4.1	409	4.11.3	405	4.11.4.1	409
de.sky.online	45.0.0	5009925	44.0.0	5009860	44.0.0	5009860	44.0.0	5009860	45.0.0	5009925	44.0.0	5009860	44.0.0	5009860	45.0.0	5009925	44.0.0	5009860	44.0.0	5009860
de.sky.sportnews	10.176.0+497	497	1.18.3	243	10.176.0+497	497	10.176.0+497	497	10.176.0+497	497	10.176.0+497	497	1.18.3	243	10.176.0+497	497	10.176.0+497	497	10.176.0+497	497
de.smartchord.droid	V11.12.1	11123	V11.12.1	11123	V11.12.1	11123	V11.12.1	11123	V11.12	11120	V11.12	11120	V11.12	11120	V11.12.1	11123	V11.12.1	11123	V11.12.1	11123
dev.qt.hdl.lockscreen	4.2.3	42	4.2.3	42	4.2.3	42	4.2.3	42	4.2.2	41	4.2.2	41	4.2.2	41	4.2.3	42	4.2.3	42	4.2.3	42
de.zeit.online	2.2.7	2024042201	2.2.7	2024042201	2.2.7	2024042201	2.2.7	2024042201	2.2.7	2024042201	2.5.0	2024101801	2.2.7	2024042201	2.5.0	2024101801	2.2.7	2024042201	2.2.7	2024042201
dinosaur.coloring.games.drawing.book	1.9201	19201	1.9201	19201	1.9201	19201	1.9201	19201	1.9201	19201	1.9101	19101	1.9201	19201	1.9101	19101	1.9201	19201	1.9201	19201
documentreader.pdfviewerapp.filereader.word.docs	2.0.38	64	2.0.38	64	2.0.41	67	2.0.38	64	2.0.38	64	2.0.38	64	2.0.41	67	2.0.38	64	2.0.41	67	2.0.38	64
document.scannerapp.docscannerapp.android.imagescanner.free.camscanner.documentscanner.pdfscanner.textscanner.ocr	1.5.8	58	1.5.6	56	1.5.8	58	1.5.6	56	1.5.6	56	1.5.6	56	1.5.6	56	1.5.8	58	1.5.8	58	1.5.8	58
donwloader.ins.fb.twitter.videodownloader	1.3.3.0	58	1.3.2.8	57	1.3.3.0	58	1.3.3.0	58	1.3.2.8	57	1.3.2.8	57	1.3.3.0	58	1.3.3.0	58	1.3.3.0	58	1.3.3.0	58
easydroid.callername	9.9	99	9.9	99	9.7	97	9.9	99	9.9	99	9.9	99	9.7	97	9.9	99	9.9	99	9.9	99
easynotes.notes.notepad.notebook.privatenotes.note	1.2.75.1105	10463	1.2.75.1105	10463	1.2.75.1105	10463	1.2.75.1105	10463	1.2.74.1101	10462	1.2.74.1101	10462	1.2.74.1101	10462	1.2.75.1105	10463	1.2.75.1105	10463	1.2.75.1105	10463
es.mercadona.tienda	336	33604363	336	33604360	336	33604363	336	33604363	336	33604341	336	33604341	336	33604341	336	33604380	336	33604363	336	33604363
es.parrotgames.restaurantcity	2.8.11	1805036920	2.8.15	1805055617	2.8.11	1805036920	2.8.11	1805036920	2.8.11	1805036920	2.8.11	1805036920	2.8.15	1805055617	2.8.15	1805055617	2.8.11	1805036920	2.8.11	1805036920
eu.coolblue.shop	2.0.197	29236	2.0.197	29236	2.0.197	29236	2.0.197	29236	2.0.190	28902	2.0.190	28902	2.0.190	28902	2.0.197	29236	2.0.197	29236	2.0.197	29236
face.makeup.beauty.photoeditor	2.7.1	24	2.6.7	23	2.6.7	23	2.7.1	24	2.7.1	24	2.6.7	23	2.6.7	23	2.6.7	23	2.6.7	23	2.6.7	23
fat.burnning.plank.fitness.loseweight	1.3.9	47	1.4.0	48	1.3.9	47	1.4.0	48	1.4.0	48	1.4.0	48	1.3.9	47	1.3.9	47	1.3.9	47	1.3.9	47
fi.iltasanomat	7.41.0	704104824	7.40.1	704004920	7.41.0	704104824	7.40.1	704004920	7.39.0	703904784	7.39.0	703904784	7.39.0	703904784	7.40.1	704004920	7.41.0	704104824	7.40.1	704004920
file.reviver.fr	3.0.21.1645	21	3.0.21.1645	21	3.0.23.064f	23	3.0.23.064f	23	3.0.21.1645	21	3.0.23.064f	23	3.0.21.1645	21	3.0.21.1645	21	3.0.21.1645	21	3.0.23.064f	23
fill.restock.closet.organization.games	1.351	1351	1.361	1361	1.361	1361	1.351	1351	1.351	1351	1.361	1361	1.351	1351	1.361	1361	1.361	1361	1.351	1351
fill.up.the.frigde.organization.games	2.461	2461	2.451	2451	2.461	2461	2.461	2461	2.451	2451	2.451	2451	2.461	2461	2.461	2461	2.461	2461	2.461	2461
fi.mtvkatsomo	11.1.0	207535	11.1.0	207535	11.1.0	207535	11.1.0	207535	11.0.1	207534	11.1.0	207535	11.0.1	207534	11.1.0	207535	11.1.0	207535	11.1.0	207535
find.differences.online.puzzle.games	2.18.1	24041786	2.19.0	24102862	2.19.0	24102862	2.18.1	24041786	2.18.1	24041786	2.18.1	24041786	2.18.1	24041786	2.18.1	24041786	2.18.1	24041786	2.19.0	24102862
flar2.devcheck	5.33	533	5.20	520	5.33	533	5.33	533	5.33	533	5.33	533	5.33	533	5.33	533	5.33	533	5.33	533
flashalert.flashlight.flashalertapp.flashlightapp	1.1.0	36	1.1.0	36	1.1.2	38	1.1.2	38	1.1.0	36	1.1.2	38	1.1.0	36	1.1.2	38	1.1.0	36	1.1.2	38
fm.dice	4.174.0	920843	4.174.0	920843	4.174.0	920843	4.174.0	920843	4.173.0	920735	4.174.0	920843	4.173.0	920735	4.174.0	920843	4.174.0	920843	4.174.0	920843
fr.avianey.altimeter	4.4.4	4404	N/A	N/A	4.4.4	4404	4.4.4	4404	4.4.4	4404	4.4.1	4401	4.4.1	4401	4.4.4	4404	4.4.4	4404	4.4.4	4404
fr.cookbook	5.2.5.1	525010	5.2.5.1	525010	5.2.5.1	525010	5.2.5.1	525010	5.2.5.1	525010	5.2.5.2	525020	5.2.5.1	525010	5.2.5.1	525010	5.2.5.1	525010	5.2.5.1	525010
free.calling.app.wifi.phone.call	1.8.6	186	N/A	N/A	1.8.6	186	1.8.6	186	1.8.6	186	1.9.0	190	1.9.0	190	1.9.0	190	1.8.6	186	1.9.0	190
fr.francetv.apps.info	9.6.2	90607	9.6.2	90607	9.6.2	90607	9.6.2	90607	9.6.1	90605	9.6.1	90605	9.6.2	90607	9.6.2	90607	9.6.2	90607	9.6.2	90607
friedrich.georg.airbattery	1.5.2	61	1.4.3	58	1.5.2	61	1.5.2	61	1.5.2	61	1.4.3	58	1.5.2	61	1.5.2	61	1.5.2	61	1.5.2	61
friendo.mtel.loyalty	3.44.0	241	3.44.0	241	3.44.0	241	3.44.0	241	3.43.1	240	3.43.1	240	3.43.1	240	3.44.0	241	3.44.0	241	3.44.0	241
fr.playsoft.vnexpress	9.5.0	357	9.5.0	357	9.5.0	357	9.5.0	357	9.5.0	357	9.5.0	357	9.5.0	357	9.5.0	357	9.5.0	357	9.5.0	357
fr.recettetek	7.9.1	217910000	N/A	N/A	7.9.1	217910000	7.9.1	217910000	7.9.1	217910000	7.9.0	217900000	7.9.0	217900000	7.9.1	217910000	7.9.1	217910000	7.9.1	217910000
fr.vestiairecollective	3.181.0	733	N/A	N/A	3.181.0	733	3.181.0	733	3.181.0	733	3.180.0	730	3.180.0	730	3.181.0	733	3.181.0	733	3.181.0	733
fusion.developers.shirtdesign	2.1.0	36	2.1.0	36	2.1.0	36	2.1.0	36	1.2.1	21	1.2.1	21	2.1.0	36	2.1.0	36	2.1.0	36	2.1.0	36
game.puzzle.slidepuzzle.extend	2.5.4	1416	2.5.4	1416	2.5.4	1416	2.5.4	1416	2.5.4	1416	2.5.3	1414	2.5.3	1414	2.5.4	1416	2.5.4	1416	2.5.4	1416
games.flexus.trainminer	2.10.2	101	2.8.4	94	2.10.2	101	2.10.2	101	2.10.2	101	2.10.2	101	2.10.2	101	2.10.2	101	2.10.2	101	2.10.2	101
games.mini.sports.karate.fighting	1.6.5	200065	1.6.4	200064	1.6.5	200065	1.6.5	200065	1.6.5	200065	1.6.5	200065	1.6.5	200065	1.6.5	200065	1.6.5	200065	1.6.5	200065
game.ws.pro.basketball.dunkers	2.1.5	200215	2.1.5	200215	2.1.5	200215	2.1.5	200215	2.1.4	200214	2.1.4	200214	2.1.4	200214	2.1.5	200215	2.1.5	200215	2.1.5	200215
game.ws.star.unicorn.simulator	2.7.5	200275	2.7.5	200275	2.7.5	200275	2.7.5	200275	2.7.5	200275	2.7.5	200275	2.7.4	200274	2.7.5	200275	2.7.5	200275	2.7.5	200275
gg.sunday.catescape	24.9	249	24.9	249	24.9	249	24.9	249	24.7	247	24.7	247	24.7	247	24.9	249	24.9	249	24.9	249
glitchvideoeditor.videoeffects.glitchvideoeffect	2.5.3	2530001	2.5.3	2530001	2.5.6	2560002	2.5.6	2560002	2.5.3	2530001	2.5.6	2560002	2.5.6	2560002	2.5.6	2560002	2.5.6	2560002	2.5.3	2530001
gps.speedometer.digihud.odometer	2.4.8	73	2.4.9	74	2.4.8	73	2.4.9	74	2.4.8	73	2.4.8	73	2.4.8	73	2.4.8	73	2.4.8	73	2.4.8	73
gps.speedometer.gpsspeedometer.odometer	1.1.3	31	1.1.3	31	1.1.5	35	1.1.3	31	1.1.3	31	1.1.5	35	1.1.5	35	1.1.3	31	1.1.5	35	1.1.5	35
hacking.learnhacking.learn.hack.ethicalhacking.programming.coding.hackerx.cybersecurity	hackerx_1.3.7	37	hackerx_1.3.7	37	hackerx_1.3.7	37	hackerx_1.3.8	38	hackerx_1.3.7	37	hackerx_1.3.8	38	hackerx_1.3.8	38	hackerx_1.3.7	37	hackerx_1.3.7	37	hackerx_1.3.7	37
hairstyles.hairstylesstepbystep.schoolhairstyles.hairstyle2.hairstylesgirls.hairstylestepbystep.hairstyle	2.4.0	40	2.4.0	40	2.4.0	40	2.4.0	40	2.3.5	35	2.3.5	35	2.4.0	40	2.4.0	40	2.4.0	40	2.4.0	40
hands.android.webmotors	5.3.8	400392	5.3.8	400392	5.3.8	400392	5.3.8	400392	5.2.6	400382	5.2.6	400382	5.2.6	400382	5.3.8	400392	5.3.8	400392	5.3.8	400392
happy.pixel.coloring.art.color.games	2.975	2975	2.974	2974	2.975	2975	2.975	2975	2.975	2975	2.975	2975	2.975	2975	2.975	2975	2.975	2975	2.975	2975
HinKhoj.Dictionary	9.1.2.320	320	9.1.2.320	320	9.1.2.320	320	9.1.2.320	320	9.1.2.320	320	9.1.2.320	320	9.1.2.310	310	9.1.2.320	320	9.1.2.320	320	9.1.2.320	320
hr.asseco.android.jimba.mUCI.ro	4.50.15.0	4501500	4.48.15.0	4481500	4.50.15.0	4501500	4.48.15.0	4481500	4.50.15.0	4501500	4.48.15.0	4481500	4.50.15.0	4501500	4.48.15.0	4481500	4.48.15.0	4481500	4.48.15.0	4481500
hr.asseco.android.kaspibusiness	4.72.1	651	4.72.1	651	4.72.1	651	4.72.1	651	4.72.1	651	4.72	649	4.72	649	4.72.1	651	4.72.1	651	4.72.1	651
hu.emag.android	4.18.0	260	4.18.0	260	4.18.0	260	4.18.0	260	4.17.1	259	4.18.0	260	4.17.1	259	4.18.0	260	4.18.0	260	4.18.0	260
hu.spar.mobile	7.3.2	1227	7.3.2	1227	7.3.2	1227	7.3.2	1227	7.3.1	1223	7.3.2	1227	7.3.2	1227	7.3.2	1227	7.3.2	1227	7.3.2	1227
hu.telekomnewmedia.android.rtlmost	5.58.6	741	5.55.6	711	5.58.6	741	5.58.6	741	5.58.6	741	5.58.6	741	5.55.6	711	5.58.6	741	5.58.6	741	5.58.6	741
id.co.adira.adiraku	2.20.0	111	2.20.0	111	2.20.0	111	2.20.0	111	2.19.1	108	2.20.0	111	2.19.1	108	2.20.0	111	2.20.0	111	2.20.0	111
id.kompas.app	2.23.0	200	2.23.0	200	2.23.0	200	2.23.0	200	2.22.0	195	2.22.0	195	2.23.0	200	2.23.0	200	2.23.0	200	2.23.0	200
im.kumu.ph	8.74.0	1558	8.74.0	1558	8.74.0	1558	8.74.0	1558	8.73.0	1555	8.73.0	1555	8.73.0	1555	8.74.0	1558	8.74.0	1558	8.74.0	1558
in.codeseed.audify	4.5.0	5046	4.4.0	5043	4.5.0	5046	4.5.0	5046	4.5.0	5046	4.4.0	5043	4.4.0	5043	4.5.0	5046	4.5.0	5046	4.4.0	5043
in.co.websites.websitesapp	5.53	519	5.53	519	5.53	519	5.53	519	5.53	519	5.51	517	5.51	517	5.53	519	5.53	519	5.53	519
increaseheightworkout.heightincreaseexercise.tallerexercise	1.0.44	46	1.1.1	48	1.0.44	46	1.1.1	48	1.0.44	46	1.0.44	46	1.0.44	46	1.0.44	46	1.1.1	48	1.1.1	48
in.dradhanus.liveher	8.59.592	592	8.59.592	592	8.59.592	592	8.59.592	592	8.58.2.586	586	8.59.591	591	8.58.2.586	586	8.59.592	592	8.59.592	592	8.59.592	592
info.flowersoft.theotown.theotown	1.11.95a	11195	1.11.82a	11182	1.11.95a	11195	1.11.95a	11195	1.11.89a	11189	1.11.89a	11189	1.11.89a	11189	1.11.95a	11195	1.11.95a	11195	1.11.95a	11195
in.nic.up.jansunwai.upjansunwai	5.0.9	103	5.0.9	103	5.0.9	103	5.0.9	103	5.0.9	103	5.0.9	103	5.0.9	103	5.0.9	103	5.0.9	103	5.0.9	103
inno.gallerylocker	6.1.20	71	6.1.20	71	6.1.20	71	6.1.20	71	6.1.18	69	6.1.18	69	6.1.18	69	6.1.20	71	6.1.20	71	6.1.20	71
in.playsimple.tripcross	1.580.2	580	1.580.2	580	1.580.2	580	1.582.0	582	1.582.0	582	1.582.0	582	1.580.2	580	1.580.2	580	1.580.2	580	1.580.2	580
in.spicemudra	5.5.7	336	5.5.7	336	5.5.7	336	5.5.7	336	5.5.6	335	5.5.6	335	5.5.6	335	5.5.7	336	5.5.7	336	5.5.7	336
io.cleanfox.android	3.29.20-1143	1143	3.29.20-1143	1143	3.29.20-1143	1143	3.29.20-1143	1143	3.29.10-1142	1142	3.29.10-1142	1142	3.29.10-1142	1142	3.29.20-1143	1143	3.29.20-1143	1143	3.29.20-1143	1143
io.fizzer.android	14.4.0	5935	14.4.0	5935	14.4.0	5935	14.4.0	5935	14.3.0	5922	14.4.0	5935	14.3.0	5922	14.4.0	5935	14.4.0	5935	14.4.0	5935
io.gonative.android.zpxkli.debug	4.2.40	262	4.2.40	262	4.2.40	262	4.2.40	262	4.2.39	259	4.2.39	259	4.2.39	259	4.2.40	262	4.2.40	262	4.2.40	262
io.lifestyle.plus	24.40	250	24.40	250	24.40	250	24.40	250	24.39	249	24.39	249	24.39	249	24.40	250	24.40	250	24.40	250
io.stellio.music	6.9.7	30371	6.10.0	30372	6.9.7	30371	6.9.7	30371	6.9.7	30371	6.9.7	30371	6.9.7	30371	6.9.7	30371	6.9.7	30371	6.9.7	30371
io.telda.app	2.50.2	187	2.50.2	187	2.50.2	187	2.50.2	187	2.50.2	187	2.50.2	187	2.50.2	187	2.50.2	187	2.50.2	187	2.50.2	187
io.voodoo.goplane1	2.22	29	2.19	24	2.19	24	2.19	24	2.19	24	2.19	24	2.22	29	2.19	24	2.19	24	2.22	29
ir.hafhashtad.android780	3.9.15	30915	3.9.15	30915	3.9.15	30915	3.9.15	30915	3.9.11	30911	3.9.11	30911	3.9.11	30911	3.9.15	30915	3.9.15	30915	3.9.15	30915
it.android.demi.elettronica	6.0	6004	6.0	6004	6.0	6004	6.0	6004	5.2	5203	6.0	6004	5.2	5203	6.0	6004	6.0	6004	6.0	6004
it.argosoft.didup.famiglia.new	1.25.0	297	1.25.0	297	1.25.0	297	1.25.0	297	1.24.0	290	1.24.0	290	1.24.0	290	1.25.0	297	1.25.0	297	1.25.0	297
it.copergmps.rt.pf.android.sp.bmps	9.2.1	2477	9.3.0	2509	9.3.0	2509	9.3.0	2509	9.2.1	2477	9.2.1	2477	9.2.1	2477	9.2.1	2477	9.2.1	2477	9.3.0	2509
it.doveconviene.android	9.10.0	9100000	9.10.0	9100000	9.10.0	9100000	9.10.0	9100000	9.10.0	9100000	9.10.0	9100000	9.9.24	9092400	9.10.0	9100000	9.10.0	9100000	9.10.0	9100000
it.italiaonline.mail	40.2.0	15312100	40.2.0	15312100	40.2.0	15312100	40.2.0	15312100	40.1.5	15312050	40.2.0	15312100	40.1.5	15312050	40.2.0	15312100	40.2.0	15312100	40.2.0	15312100
it.junglestudios.cookieclickers	1.64.4	235	1.64.4	235	1.64.5	238	1.64.5	238	1.64.4	235	1.64.5	238	1.64.5	238	1.64.4	235	1.64.4	235	1.64.4	235
it.mm.android.relaxrain	7.1.0	150	7.1.0	150	7.1.0	150	7.1.0	150	7.1.0	150	7.0.0	149	7.1.0	150	7.1.0	150	7.1.0	150	7.1.0	150
it.ncaferra.pixelplayerfree	6.1.6	6106	6.0.30	6030	6.1.6	6106	6.1.6	6106	6.0.30	6030	6.0.30	6030	6.1.6	6106	6.1.6	6106	6.1.6	6106	6.1.6	6106
it.nicola.calcioveneto	5.5.9.8	313	5.5.9.8	313	5.5.9.8	313	5.5.9.8	313	5.5.9.7	311	5.5.9.7	311	5.5.9.7	311	5.5.9.8	313	5.5.9.8	313	5.5.9.8	313
it.pinenuts.rassegnastampa	4.2.5	271	4.2.5	271	4.2.5	271	4.2.5	271	4.2.5	271	4.2.4	261	4.2.4	261	4.2.5	271	4.2.5	271	4.2.5	271
it.promoqui.android	9.10.0	9100000	9.10.0	9100000	9.10.0	9100000	9.10.0	9100000	9.10.0	9100000	9.10.0	9100000	9.9.24	9092400	9.10.0	9100000	9.10.0	9100000	9.10.0	9100000
it.rainet	7.0.5	1907000508	7.0.5	1907000508	7.0.5	1907000508	7.0.5	1907000508	7.0.4	1907000404	7.0.4	1907000404	7.0.4	1907000404	7.0.5	1907000508	7.0.5	1907000508	7.0.5	1907000508
it.rortos.f18carrierlandingii	4.3.9	43900	4.3.9	43900	4.3.9	43900	4.3.9	43900	4.3.9	43900	4.3.8	43800	4.3.9	43900	4.3.9	43900	4.3.9	43900	4.3.9	43900
jodii.app	4.7	67	4.7	67	4.7	67	4.7	67	4.2	62	4.2	62	4.2	62	4.7	67	4.7	67	4.7	67
jooble.org	1.13.5	2565	1.13.5	2565	1.13.5	2565	1.13.5	2565	1.13.5	2565	1.13.5	2565	1.13.1	2465	1.13.5	2565	1.13.5	2565	1.13.5	2565
jp.co.kodansha.android.magazinepocket	6.4.1	10604010	6.4.1	10604010	6.4.1	10604010	6.4.1	10604010	6.4.0	10604000	6.4.0	10604000	6.4.0	10604000	6.4.1	10604010	6.4.1	10604010	6.4.1	10604010
jp.co.paperboy.minne.app	10.14.0	10014000	10.14.0	10014000	10.14.0	10014000	10.14.0	10014000	10.13.0	10013000	10.13.0	10013000	10.13.0	10013000	10.14.0	10014000	10.14.0	10014000	10.14.0	10014000
jp.co.pocke.android.zutsu	3.0.3	415	3.0.3	415	3.0.3	415	3.0.3	415	3.0.3	415	3.0.3	415	3.0.2	410	3.0.3	415	3.0.3	415	3.0.3	415
jp.co.yahoo.android.yshopping	13.3.0	1067	13.3.0	1067	13.3.0	1067	13.3.0	1067	13.3.0	1067	13.2.0	1058	13.3.0	1067	13.3.0	1067	13.3.0	1067	13.3.0	1067
jp.dip.sys1.aozora	3.17.0	301700	3.17.0	301700	3.16.0	301600	3.17.0	301700	3.17.0	301700	3.16.0	301600	3.17.0	301700	3.16.0	301600	3.17.0	301700	3.17.0	301700
jp.gamewith.gamewith	2.9.69	20969	2.9.69	20969	2.9.69	20969	2.9.69	20969	2.9.68	20968	2.9.69	20969	2.9.69	20969	2.9.69	20969	2.9.69	20969	2.9.69	20969
jp.healthplanet.healthplanetapp	5.11.13	376	5.11.13	376	5.11.13	376	5.11.13	376	5.11.12	372	5.11.12	372	5.11.12	372	5.11.13	376	5.11.13	376	5.11.13	376
jp.ne.sakura.ccice.norikae	1.90	82	1.90	82	1.90	82	1.90	82	1.90	82	1.90	82	1.89	81	1.90	82	1.90	82	1.90	82
jp.studyplus.android.app	8.0.5	80000050	8.0.5	80000050	8.0.5	80000050	8.0.5	80000050	7.9.8	70090082	7.9.8	70090082	7.9.8	70090082	8.0.5	80000050	8.0.5	80000050	8.0.5	80000050
jp.tokyostudio.android.railwaymap	8.2.2	11250	8.2.2	11250	8.2.2	11250	8.2.2	11250	8.2.1	11237	8.2.1	11237	8.2.1	11237	8.2.2	11250	8.2.2	11250	8.2.2	11250
kittens.wall7Fon	5.8.04	371	5.8.04	371	5.8.04	371	5.8.04	371	5.8.0	366	5.8.0	366	5.8.0	366	5.8.04	371	5.8.04	371	5.8.04	371
kr.co.busanbank.mbp	3.2.0	760	3.2.0	760	3.2.0	760	3.2.0	760	3.1.2	753	3.1.2	753	3.1.2	753	3.2.0	760	3.2.0	760	3.2.0	760
kr.co.cleaninglab.user	4.10.0	915	4.10.0	915	4.10.0	915	4.10.0	915	4.9.1	904	4.9.1	904	4.9.1	904	4.10.0	915	4.10.0	915	4.10.0	915
kr.co.company.hwahae	9.33.0	478	9.33.0	478	9.33.0	478	9.33.0	478	9.33.0	478	9.32.0	477	9.32.0	477	9.33.0	478	9.33.0	478	9.33.0	478
kr.co.influential.youngkangapp	3.5.65	728	3.5.65	728	3.5.65	728	3.5.65	728	3.5.60	727	3.5.60	727	3.5.60	727	3.5.65	728	3.5.65	728	3.5.65	728
kr.co.lgfashion.lgfashionshop.v28	5.1.30	586	5.1.30	586	5.1.30	586	5.1.30	586	5.1.26	585	5.1.26	585	5.1.26	585	5.1.30	586	5.1.30	586	5.1.30	586
kr.co.rinasoft.howuse	5.1.30	619	5.1.30	619	5.1.30	619	5.1.30	619	5.1.30	619	5.1.30	619	5.1.29	618	5.1.30	619	5.1.30	619	5.1.30	619
kts.hide.video	1.4.1	39	1.4.1	39	1.4.1	39	1.4.1	39	1.4.2	40	1.4.2	40	1.4.1	39	1.4.1	39	1.4.1	39	1.4.2	40
kulana.tools.vacationcountdown	2.771	128	2.76	125	2.76	125	2.771	128	2.771	128	2.76	125	2.771	128	2.76	125	2.771	128	2.76	125
kz.aviata.railway	3.7.4	236	3.7.4	236	3.7.4	236	3.7.4	236	3.7.4	236	3.7.4	236	3.7.1	233	3.7.4	236	3.7.4	236	3.7.4	236
kz.berekebank.mobile.app	2.47.0	96	2.47.0	96	2.47.0	96	2.47.0	96	2.46.1	95	2.46.1	95	2.46.1	95	2.47.0	96	2.47.0	96	2.47.0	96
life.widget.accurate.channel.local.weather.forecast	1.5.5.1	31	1.5.5.1	31	1.5.5.1	31	1.5.5.1	31	1.5.5.1	31	1.5.5.1	31	1.5.4	29	1.5.5.1	31	1.5.5.1	31	1.5.5.1	31
limehd.ru.ctvshka	4.0.0	329	3.8.6	328	4.0.0	329	4.0.0	329	4.0.0	329	3.8.6	328	4.0.0	329	4.0.0	329	3.8.6	328	3.8.6	328
linkdesks.oceanmatch	2.9.3	165	2.9.3	165	2.9.3	165	2.9.3	165	2.9.2	164	2.9.2	164	2.9.2	164	2.9.3	165	2.9.3	165	2.9.3	165
liveearthcams.onlinewebcams.livestreetview	2.2.9	41	2.2.9	41	2.2.9	41	2.2.9	41	2.2.9	41	2.2.8	40	2.2.9	41	2.2.9	41	2.2.9	41	2.2.9	41
live.local.weather.forecast.radar	1.8.6	86	1.8.6	86	1.8.6	86	1.8.6	86	1.8.4	84	1.8.4	84	1.8.4	84	1.8.6	86	1.8.6	86	1.8.6	86
maps.GPS.offlinemaps.FreeGPS	1.47	54	1.47	54	1.47	54	1.47	54	1.46	53	1.46	53	1.46	53	1.47	54	1.47	54	1.47	54
marlon.mobilefor_4411	7.38.1	7360	7.38.1	7360	7.38.1	7360	7.38.1	7360	7.37.1	7138	7.38.1	7360	7.38.1	7360	7.38.1	7360	7.38.1	7360	7.38.1	7360
match3d.triple.bubble.tile.puzzle.block	1.3.3	37	1.3.3	37	1.3.6	40	1.3.6	40	1.3.3	37	1.3.3	37	1.3.6	40	1.3.3	37	1.3.3	37	1.3.6	40
maybebaby.getpregnant.getbaby.flo	1.037.GP	37	1.038.GP	38	1.038.GP	38	1.037.GP	37	1.037.GP	37	1.037.GP	37	1.037.GP	37	1.038.GP	38	1.038.GP	38	1.037.GP	37
mehndi.ka.design	5.6	56	5.5	55	5.6	56	5.5	55	5.6	56	5.5	55	5.5	55	5.5	55	5.6	56	5.5	55
me.ibrahimsn.applock	2.10.2.1	272	2.10.3	287	2.10.2.1	272	2.10.2.1	272	2.10.2.1	272	2.10.2.1	272	2.10.3	287	2.10.3	287	2.10.3	287	2.10.2.1	272
menloseweight.loseweightappformen.weightlossformen	2.4.5	82	2.4.4	81	2.4.5	82	2.4.5	82	2.4.5	82	2.4.4	81	2.4.5	82	2.4.5	82	2.4.5	82	2.4.5	82
me.pokeraid	0.41	126	0.41	126	0.41	126	0.41	126	0.40	125	0.40	125	0.40	125	0.41	126	0.41	126	0.41	126
merge.archers	1.6.9	428	1.6.9	428	1.6.9	428	1.6.9	428	1.6.7.1	405	1.6.9	428	1.6.7.1	405	1.6.9	428	1.6.9	428	1.6.9	428
me.talkyou.app.im	6.2.5	1008	6.2.4	1007	6.2.5	1008	6.2.5	1008	6.2.5	1008	6.2.4	1007	6.2.4	1007	6.2.5	1008	6.2.5	1008	6.2.5	1008
miada.tv.webbrowser	214	214	214	214	214	214	214	214	213	213	213	213	213	213	214	214	214	214	214	214
miracast.chromecast.casttotv.screenmirroring.castvideo.smartview.tvcast.smartcast	1.3.4	34	1.3.4	34	1.3.3	33	1.3.3	33	1.3.3	33	1.3.4	34	1.3.4	34	1.3.3	33	1.3.3	33	1.3.3	33
mm.com.wavemoney.wavepay	2.3.1	1463	2.3.1	1463	2.3.1	1463	2.3.1	1463	2.2.0	1460	2.2.0	1460	2.2.0	1460	2.3.1	1463	2.3.1	1463	2.3.1	1463
mml.studio.rhythmracing.musicgame.fnf.beatcar	1.0.49	50	1.0.49	50	1.0.49	50	1.0.49	50	1.0.49	50	1.0.49	50	1.1.0	53	1.0.49	50	1.1.0	53	1.0.49	50
mobi.charmer.collagequick	8.3.1	279	8.3.0	278	8.3.1	279	8.3.1	279	8.3.1	279	8.3.1	279	8.3.1	279	8.3.1	279	8.3.1	279	8.3.1	279
mobi.charmer.mymovie	14.1.1	506	14.1.1	506	14.1.1	506	14.1.1	506	14.1.1	506	14.1.1	506	14.1.1	506	14.1.1	506	14.1.1	506	14.1.1	506
mobi.ifunny	10.7.11	1181789	10.7.11	1181789	10.7.11	1181789	10.7.11	1181789	10.6.20	1181783	10.6.20	1181783	10.6.20	1181783	10.7.11	1181789	10.7.11	1181789	10.7.11	1181789
